label;nz;tf;TF;entropy
N:conj-R:N:tenor;1;1;1;0.0
N:conj-R:N:tension;2;2;2;1.0
N:conj-R:N:term;11;11;11;3.459431618637298
N:conj-R:N:terminal;2;2;2;1.0
N:conj-R:N:termite;2;2;2;1.0
N:conj-R:N:terrace;2;2;2;1.0
N:conj-R:N:territory;4;4;4;2.0
N:conj-R:N:test;5;5;5;2.3219280948873626
N:conj-R:N:testament;2;2;2;1.0
N:conj-R:N:testing;2;2;2;1.0
N:conj-R:N:text;5;5;5;2.3219280948873626
N:conj-R:N:textbook;2;2;2;1.0
N:conj-R:N:texture;2;2;2;1.0
N:conj-R:N:thanks;2;2;2;1.0
N:conj-R:N:theater;4;4;4;2.0
N:conj-R:N:theatre;5;5;5;2.3219280948873626
N:conj-R:N:them;5;5;5;2.3219280948873626
N:conj-R:N:theme;4;4;4;2.0
N:conj-R:N:themselves;4;4;4;2.0
N:conj-R:N:theologian;3;3;3;1.584962500721156
N:conj-R:N:theology;5;5;5;2.3219280948873626
N:conj-R:N:theorem;2;2;2;1.0
N:conj-R:N:theory;18;19;19;4.142664355548851
N:conj-R:N:therapist;1;1;1;0.0
N:conj-R:N:these;2;2;2;1.0
N:conj-R:N:they;2;2;2;1.0
N:conj-R:N:thing;2;2;2;1.0
N:conj-R:N:things;5;6;6;2.251629167387823
N:conj-R:N:third;6;8;8;2.5
N:conj-R:N:this;6;6;6;2.584962500721156
N:conj-R:N:those;4;7;7;1.6644977792004612
N:conj-R:N:thought;8;10;10;2.8464393446710154
N:conj-R:N:threat;1;1;1;0.0
N:conj-R:N:three;4;5;5;1.9219280948873623
N:conj-R:N:throw;2;2;2;1.0
N:conj-R:N:thunder;3;3;3;1.584962500721156
N:conj-R:N:tie;2;2;2;1.0
N:conj-R:N:timber;2;2;2;1.0
N:conj-R:N:time;25;30;30;4.548394345536403
N:conj-R:N:timing;2;2;2;1.0
N:conj-R:N:tin;2;2;2;1.0
N:conj-R:N:tip;2;2;2;1.0
N:conj-R:N:tire;2;2;2;1.0
N:conj-R:N:title;8;9;9;2.9477027792200903
N:conj-R:N:tobacco;4;4;4;2.0
N:conj-R:N:toe;2;2;2;1.0
N:conj-R:N:toil;1;3;3;0.0
N:conj-R:N:tolerance;3;3;3;1.584962500721156
N:conj-R:N:tomato;4;4;4;2.0
N:conj-R:N:tomb;3;3;3;1.584962500721156
N:conj-R:N:tone;2;2;2;1.0
N:conj-R:N:tonne;2;2;2;1.0
N:conj-R:N:tool;9;9;9;3.169925001442312
N:conj-R:N:topic;2;2;2;1.0
N:conj-R:N:total;2;2;2;1.0
N:conj-R:N:tour;2;2;2;1.0
N:conj-R:N:tourism;5;5;5;2.3219280948873626
N:conj-R:N:tourist;2;3;3;0.9182958340544896
N:conj-R:N:tower;1;1;1;0.0
N:conj-R:N:town;11;15;15;3.272905595320056
N:conj-R:N:toxicity;2;2;2;1.0
N:conj-R:N:toy;2;2;2;1.0
N:conj-R:N:trade;5;5;5;2.3219280948873626
N:conj-R:N:trader;3;3;3;1.584962500721156
N:conj-R:N:tradition;11;11;11;3.459431618637298
N:conj-R:N:train;1;1;1;0.0
N:conj-R:N:training;11;11;11;3.459431618637298
N:conj-R:N:trait;2;2;2;1.0
N:conj-R:N:transformer;2;2;2;1.0
N:conj-R:N:translation;2;3;3;0.9182958340544896
N:conj-R:N:translator;2;2;2;1.0
N:conj-R:N:transmission;7;7;7;2.807354922057604
N:conj-R:N:transport;2;2;2;1.0
N:conj-R:N:transportation;4;4;4;2.0
N:conj-R:N:trauma;2;2;2;1.0
N:conj-R:N:traveler;4;4;4;2.0
N:conj-R:N:treatise;1;1;1;0.0
N:conj-R:N:treatment;3;3;3;1.584962500721156
N:conj-R:N:treaty;4;4;4;2.0
N:conj-R:N:tree;2;3;3;0.9182958340544896
N:conj-R:N:trench;1;1;1;0.0
N:conj-R:N:trial;3;3;3;1.584962500721156
N:conj-R:N:tribe;4;4;4;2.0
N:conj-R:N:troops;8;8;8;3.0
N:conj-R:N:trouble;2;2;2;1.0
N:conj-R:N:truth;5;5;5;2.3219280948873626
N:conj-R:N:tuberculosis;0;0;0;0.0
N:conj-R:N:tunnel;2;2;2;1.0
N:conj-R:N:turkey;4;4;4;2.0
N:conj-R:N:turtle;1;1;1;0.0
N:conj-R:N:tutor;2;2;2;1.0
N:conj-R:N:two;14;14;14;3.8073549220576055
N:conj-R:N:type;9;9;9;3.169925001442312
N:conj-R:N:uncle;1;1;1;0.0
N:conj-R:N:union;5;5;5;2.3219280948873626
N:conj-R:N:unionist;2;2;2;1.0
N:conj-R:N:unit;6;6;6;2.584962500721156
N:conj-R:N:unity;2;2;2;1.0
N:conj-R:N:universe;4;4;4;2.0
N:conj-R:N:university;8;9;9;2.9477027792200903
N:conj-R:N:unrest;2;2;2;1.0
N:conj-R:N:uranium;1;1;1;0.0
N:conj-R:N:us;2;2;2;1.0
N:conj-R:N:usage;3;3;3;1.584962500721156
N:conj-R:N:use;13;13;13;3.7004397181410926
N:conj-R:N:user;3;3;3;1.584962500721156
N:conj-R:N:utility;3;3;3;1.584962500721156
N:conj-R:N:v;2;2;2;1.0
N:conj-R:N:vacuum;2;2;2;1.0
N:conj-R:N:valley;3;4;4;1.5
N:conj-R:N:value;6;6;6;2.584962500721156
N:conj-R:N:variable;2;3;3;0.9182958340544896
N:conj-R:N:variation;2;2;2;1.0
N:conj-R:N:variety;5;5;5;2.3219280948873626
N:conj-R:N:vas;2;2;2;1.0
N:conj-R:N:vegetable;3;5;5;1.3709505944546687
N:conj-R:N:vegetation;2;2;2;1.0
N:conj-R:N:vehicle;7;9;9;2.7254805569978684
N:conj-R:N:vein;2;2;2;1.0
N:conj-R:N:venture;3;3;3;1.584962500721156
N:conj-R:N:verb;3;4;4;1.5
N:conj-R:N:verse;3;3;3;1.584962500721156
N:conj-R:N:version;6;6;6;2.584962500721156
N:conj-R:N:vertebrae;3;3;3;1.584962500721156
N:conj-R:N:vessel;2;2;2;1.0
N:conj-R:N:victim;2;2;2;1.0
N:conj-R:N:victory;5;6;6;2.2516291673878226
N:conj-R:N:video;3;3;3;1.584962500721156
N:conj-R:N:view;5;5;5;2.3219280948873626
N:conj-R:N:villa;3;3;3;1.584962500721156
N:conj-R:N:village;3;5;5;1.3709505944546687
N:conj-R:N:vinegar;0;0;0;0.0
N:conj-R:N:violence;3;3;3;1.584962500721156
N:conj-R:N:virgin;2;2;2;1.0
N:conj-R:N:virtue;2;2;2;1.0
N:conj-R:N:vision;4;5;5;1.9219280948873625
N:conj-R:N:visit;1;1;1;0.0
N:conj-R:N:visitor;2;2;2;1.0
N:conj-R:N:vizier;2;2;2;1.0
N:conj-R:N:vocabulary;1;1;1;0.0
N:conj-R:N:voice;2;2;2;1.0
N:conj-R:N:void;2;2;2;1.0
N:conj-R:N:volition;2;2;2;1.0
N:conj-R:N:vowel;2;2;2;1.0
N:conj-R:N:vulnerability;1;2;2;0.0
N:conj-R:N:wage;2;2;2;1.0
N:conj-R:N:wall;7;7;7;2.807354922057604
N:conj-R:N:war;9;10;10;3.121928094887362
N:conj-R:N:warfare;1;1;1;0.0
N:conj-R:N:warning;2;2;2;1.0
N:conj-R:N:water;21;21;21;4.39231742277876
N:conj-R:N:watermelon;1;2;2;0.0
N:conj-R:N:wave;5;6;6;2.251629167387823
N:conj-R:N:weakness;4;4;4;2.0
N:conj-R:N:wealth;5;8;8;2.0
N:conj-R:N:weapon;9;9;9;3.169925001442312
N:conj-R:N:weather;2;2;2;1.0
N:conj-R:N:web;0;0;0;0.0
N:conj-R:N:wedding;2;2;2;1.0
N:conj-R:N:weight;3;3;3;1.584962500721156
N:conj-R:N:well;5;5;5;2.3219280948873626
N:conj-R:N:west;7;7;7;2.807354922057604
N:conj-R:N:western;7;7;7;2.807354922057604
N:conj-R:N:wheat;4;5;5;1.9219280948873623
N:conj-R:N:while;3;3;3;1.584962500721156
N:conj-R:N:white;6;6;6;2.584962500721156
N:conj-R:N:whole;2;2;2;1.0
N:conj-R:N:widow;2;2;2;1.0
N:conj-R:N:wife;9;17;17;2.696199049814856
N:conj-R:N:will;6;9;9;2.2810361125534233
N:conj-R:N:wind;2;3;3;0.9182958340544896
N:conj-R:N:window;3;3;3;1.584962500721156
N:conj-R:N:wine;6;6;6;2.584962500721156
N:conj-R:N:wing;3;3;3;1.584962500721156
N:conj-R:N:winner;3;3;3;1.584962500721156
N:conj-R:N:winters;1;2;2;0.0
N:conj-R:N:wisdom;4;4;4;2.0
N:conj-R:N:witness;3;3;3;1.584962500721156
N:conj-R:N:wolf;2;2;2;1.0
N:conj-R:N:woman;10;12;12;3.188721875540867
N:conj-R:N:women;2;2;2;1.0
N:conj-R:N:wood;4;5;5;1.9219280948873625
N:conj-R:N:woodland;1;1;1;0.0
N:conj-R:N:wool;1;1;1;0.0
N:conj-R:N:word;14;21;21;3.361294353521463
N:conj-R:N:work;15;17;17;3.8521687236032816
N:conj-R:N:worker;5;5;5;2.3219280948873626
N:conj-R:N:works;8;9;9;2.9477027792200903
N:conj-R:N:workshop;2;2;2;1.0
N:conj-R:N:world;16;17;17;3.969815782426811
N:conj-R:N:worship;5;5;5;2.3219280948873626
N:conj-R:N:worth;2;2;2;1.0
N:conj-R:N:wound;2;2;2;1.0
N:conj-R:N:writer;9;10;10;3.121928094887362
N:conj-R:N:writing;2;2;2;1.0
N:conj-R:N:x;4;4;4;2.0
N:conj-R:N:yard;2;2;2;1.0
N:conj-R:N:year;5;5;5;2.3219280948873626
N:conj-R:N:years;9;10;10;3.121928094887362
N:conj-R:N:yellow;3;3;3;1.584962500721156
N:conj-R:N:zero;2;2;2;1.0
N:conj-R:N:zinc;3;3;3;1.584962500721156
N:conj-R:N:zinnia;2;2;2;1.0
N:conj-R:N:zone;3;3;3;1.584962500721156
N:conj-R:N:zoology;4;4;4;2.0
N:conj:N:AD;2;2;2;1.0
N:conj:N:Aberdeen;3;3;3;1.584962500721156
N:conj:N:Ac;2;2;2;1.0
N:conj:N:Adle;1;2;2;0.0
N:conj:N:Aeneas;2;2;2;1.0
N:conj:N:Agamemnon;3;3;3;1.584962500721156
N:conj:N:Agrippina;3;3;3;1.584962500721156
N:conj:N:Ajax;6;6;6;2.584962500721156
N:conj:N:Akira;2;2;2;1.0
N:conj:N:Alberta;2;3;3;0.9182958340544896
N:conj:N:Alexander;6;6;6;2.584962500721156
N:conj:N:Alfred;2;2;2;1.0
N:conj:N:Amazon;2;2;2;1.0
N:conj:N:America;2;2;2;1.0
N:conj:N:American;6;6;6;2.584962500721156
N:conj:N:Anatolia;2;3;3;0.9182958340544896
N:conj:N:Angelus;2;2;2;1.0
N:conj:N:Anglican;2;2;2;1.0
N:conj:N:Annales;1;1;1;0.0
N:conj:N:Aphrodite;4;4;4;2.0
N:conj:N:Apollo;2;3;3;0.9182958340544896
N:conj:N:Aristophanes;2;2;2;1.0
N:conj:N:Aristotle;4;4;4;2.0
N:conj:N:Armenia;3;3;3;1.584962500721156
N:conj:N:Asia;2;2;2;1.0
N:conj:N:Australia;2;2;2;1.0
N:conj:N:Austrian;3;3;3;1.584962500721156
N:conj:N:Azerbaijan;2;3;3;0.9182958340544896
N:conj:N:BC;2;2;2;1.0
N:conj:N:Bass;1;1;1;0.0
N:conj:N:Beta;1;2;2;0.0
N:conj:N:British;3;3;3;1.584962500721156
N:conj:N:Caesar;2;2;2;1.0
N:conj:N:Canada;2;2;2;1.0
N:conj:N:Caribs;2;2;2;1.0
N:conj:N:Catholic;3;3;3;1.584962500721156
N:conj:N:China;2;3;3;0.9182958340544896
N:conj:N:Cm;2;2;2;1.0
N:conj:N:Congress;3;3;3;1.584962500721156
N:conj:N:Creation;8;8;8;3.0
N:conj:N:Darwin;3;3;3;1.584962500721156
N:conj:N:Death;15;15;15;3.906890595608518
N:conj:N:Democrat;4;7;7;1.8423709931771086
N:conj:N:Ditko;1;2;2;0.0
N:conj:N:Donelson;1;2;2;0.0
N:conj:N:Ebony;1;1;1;0.0
N:conj:N:Edmonton;2;3;3;0.9182958340544896
N:conj:N:Egypt;5;5;5;2.3219280948873626
N:conj:N:England;4;4;4;2.0
N:conj:N:English;4;4;4;2.0
N:conj:N:Eucharist;2;2;2;1.0
N:conj:N:Europe;3;3;3;1.584962500721156
N:conj:N:European;3;3;3;1.584962500721156
N:conj:N:French;1;1;1;0.0
N:conj:N:Fungi;1;2;2;0.0
N:conj:N:G;3;3;3;1.584962500721156
N:conj:N:Gemini;2;2;2;1.0
N:conj:N:Georgia;2;3;3;0.9182958340544896
N:conj:N:German;2;2;2;1.0
N:conj:N:H;1;1;1;0.0
N:conj:N:Hayasaka;2;2;2;1.0
N:conj:N:Hesiod;1;2;2;0.0
N:conj:N:Huxley;2;2;2;1.0
N:conj:N:I;10;10;10;3.321928094887362
N:conj:N:IBM;2;2;2;1.0
N:conj:N:Iran;3;5;5;1.3709505944546687
N:conj:N:Islam;2;2;2;1.0
N:conj:N:Italian;2;2;2;1.0
N:conj:N:J;1;1;1;0.0
N:conj:N:Jackson;2;2;2;1.0
N:conj:N:Jew;3;5;5;1.3709505944546687
N:conj:N:Koreans;2;2;2;1.0
N:conj:N:Kurosawa;9;9;9;3.169925001442312
N:conj:N:Latin;3;3;3;1.584962500721156
N:conj:N:Lethbridge;2;2;2;1.0
N:conj:N:Lincoln;3;3;3;1.584962500721156
N:conj:N:Muslim;3;3;3;1.584962500721156
N:conj:N:N;4;4;4;2.0
N:conj:N:Parthia;1;2;2;0.0
N:conj:N:Passion;2;2;2;1.0
N:conj:N:Paul;2;2;2;1.0
N:conj:N:Pelopidas;2;2;2;1.0
N:conj:N:Persephone;2;2;2;1.0
N:conj:N:Portugal;2;2;2;1.0
N:conj:N:Psalm;2;2;2;1.0
N:conj:N:Richmond;1;1;1;0.0
N:conj:N:Russia;3;3;3;1.584962500721156
N:conj:N:Schwarzenegger;2;2;2;1.0
N:conj:N:Schweitzer;2;2;2;1.0
N:conj:N:Scotland;2;2;2;1.0
N:conj:N:Sherman;1;2;2;0.0
N:conj:N:Son;11;23;23;2.990469567846577
N:conj:N:Speer;4;4;4;2.0
N:conj:N:Syria;2;2;2;1.0
N:conj:N:T;3;3;3;1.584962500721156
N:conj:N:Tavium;2;2;2;1.0
N:conj:N:Taylor;2;2;2;1.0
N:conj:N:Tertullian;2;2;2;1.0
N:conj:N:Timur;2;3;3;0.9182958340544896
N:conj:N:Turkmenistan;1;2;2;0.0
N:conj:N:WASP;2;2;2;1.0
N:conj:N:Writings;5;5;5;2.3219280948873626
N:conj:N:Zappeion;2;2;2;1.0
N:conj:N:abalone;2;2;2;1.0
N:conj:N:abandonment;2;2;2;1.0
N:conj:N:abbey;3;3;3;1.584962500721156
N:conj:N:abbot;4;4;4;2.0
N:conj:N:ability;11;11;11;3.459431618637298
N:conj:N:abjads;2;2;2;1.0
N:conj:N:abortion;3;3;3;1.584962500721156
N:conj:N:absence;4;7;7;1.6644977792004612
N:conj:N:absorption;2;2;2;1.0
N:conj:N:abugidas;2;2;2;1.0
N:conj:N:abundance;4;4;4;2.0
N:conj:N:academy;3;4;4;1.5
N:conj:N:acceptance;3;3;3;1.584962500721156
N:conj:N:access;6;6;6;2.584962500721156
N:conj:N:accident;2;2;2;1.0
N:conj:N:accommodation;2;2;2;1.0
N:conj:N:account;2;2;2;1.0
N:conj:N:achievement;5;5;5;2.3219280948873626
N:conj:N:acid;5;9;9;1.8799649487271108
N:conj:N:acquisition;2;2;2;1.0
N:conj:N:act;4;4;4;2.0
N:conj:N:action;7;7;7;2.807354922057604
N:conj:N:activist;3;3;3;1.584962500721156
N:conj:N:activity;5;5;5;2.3219280948873626
N:conj:N:actor;5;6;6;2.2516291673878226
N:conj:N:adaptation;3;4;4;1.5
N:conj:N:addition;3;3;3;1.584962500721156
N:conj:N:adherence;2;2;2;1.0
N:conj:N:adherent;3;3;3;1.584962500721156
N:conj:N:adjective;2;3;3;0.9182958340544896
N:conj:N:administration;8;8;8;3.0
N:conj:N:administrator;2;2;2;1.0
N:conj:N:admirer;2;2;2;1.0
N:conj:N:adolescent;2;3;3;0.9182958340544896
N:conj:N:adult;3;3;3;1.584962500721156
N:conj:N:advance;1;1;1;0.0
N:conj:N:advancement;2;2;2;1.0
N:conj:N:adventure;2;2;2;1.0
N:conj:N:adviser;4;4;4;2.0
N:conj:N:affiliation;3;4;4;1.5
N:conj:N:agate;2;6;6;0.6500224216483541
N:conj:N:age;3;3;3;1.584962500721156
N:conj:N:aged;2;2;2;1.0
N:conj:N:agency;4;4;4;2.0
N:conj:N:aggregate;2;2;2;1.0
N:conj:N:agitation;2;2;2;1.0
N:conj:N:agnostic;3;3;3;1.584962500721156
N:conj:N:agreement;3;3;3;1.584962500721156
N:conj:N:agriculture;7;7;7;2.807354922057604
N:conj:N:aid;2;2;2;1.0
N:conj:N:air;4;4;4;2.0
N:conj:N:aircraft;8;8;8;3.0
N:conj:N:airport;4;6;6;1.7924812503605778
N:conj:N:alabaster;4;4;4;2.0
N:conj:N:albedo;2;2;2;1.0
N:conj:N:album;2;2;2;1.0
N:conj:N:alcohol;2;2;2;1.0
N:conj:N:algae;3;3;3;1.584962500721156
N:conj:N:algebra;2;2;2;1.0
N:conj:N:algorithm;3;6;6;1.2516291673878228
N:conj:N:alignment;2;2;2;1.0
N:conj:N:all;14;15;15;3.773557262275185
N:conj:N:alliance;3;3;3;1.584962500721156
N:conj:N:ally;3;3;3;1.584962500721156
N:conj:N:alpaca;0;0;0;0.0
N:conj:N:alphabet;3;7;7;1.4488156357251847
N:conj:N:altar;2;2;2;1.0
N:conj:N:alternative;3;3;3;1.584962500721156
N:conj:N:altruism;2;2;2;1.0
N:conj:N:aluminium;2;2;2;1.0
N:conj:N:ambassador;3;3;3;1.584962500721156
N:conj:N:ambergris;2;2;2;1.0
N:conj:N:ambition;3;3;3;1.584962500721156
N:conj:N:ambrosia;2;3;3;0.9182958340544896
N:conj:N:amenity;3;3;3;1.584962500721156
N:conj:N:amine;5;5;5;2.3219280948873626
N:conj:N:ammonia;7;8;8;2.75
N:conj:N:ammunition;3;3;3;1.584962500721156
N:conj:N:amoebae;2;2;2;1.0
N:conj:N:amoeboids;2;2;2;1.0
N:conj:N:amount;4;4;4;2.0
N:conj:N:amphibian;3;3;3;1.584962500721156
N:conj:N:amulet;2;2;2;1.0
N:conj:N:analogy;2;2;2;1.0
N:conj:N:analysis;8;9;9;2.94770277922009
N:conj:N:anarchism;5;5;5;2.3219280948873626
N:conj:N:anatomy;3;7;7;1.1488348542809166
N:conj:N:ancestor;2;2;2;1.0
N:conj:N:anchor;2;2;2;1.0
N:conj:N:angel;1;1;1;0.0
N:conj:N:anger;1;1;1;0.0
N:conj:N:angle;2;2;2;1.0
N:conj:N:anhydride;2;2;2;1.0
N:conj:N:animal;10;15;15;2.9995812306460645
N:conj:N:animation;1;1;1;0.0
N:conj:N:annotation;2;2;2;1.0
N:conj:N:another;4;4;4;2.0
N:conj:N:anthropologist;3;3;3;1.584962500721156
N:conj:N:anthropology;4;7;7;1.8423709931771088
N:conj:N:antibiotic;3;5;5;1.3709505944546687
N:conj:N:antineutron;2;2;2;1.0
N:conj:N:antiparticle;1;4;4;0.0
N:conj:N:antiproton;4;4;4;2.0
N:conj:N:antiquity;2;2;2;1.0
N:conj:N:any;4;4;4;2.0
N:conj:N:apartment;3;3;3;1.584962500721156
N:conj:N:apparatus;2;2;2;1.0
N:conj:N:appearance;4;4;4;2.0
N:conj:N:appellee;2;2;2;1.0
N:conj:N:application;2;2;2;1.0
N:conj:N:appreciation;2;2;2;1.0
N:conj:N:approach;4;4;4;2.0
N:conj:N:archaeology;2;2;2;1.0
N:conj:N:archimandrite;2;3;3;0.9182958340544896
N:conj:N:architecture;6;6;6;2.584962500721156
N:conj:N:area;11;15;15;3.2729055953200556
N:conj:N:arginine;0;0;0;0.0
N:conj:N:argument;2;2;2;1.0
N:conj:N:arithmetic;3;3;3;1.584962500721156
N:conj:N:arm;2;2;2;1.0
N:conj:N:armor;2;2;2;1.0
N:conj:N:armour;2;2;2;1.0
N:conj:N:arms;3;3;3;1.584962500721156
N:conj:N:army;17;18;18;4.058813890331201
N:conj:N:arrangement;3;3;3;1.584962500721156
N:conj:N:array;2;2;2;1.0
N:conj:N:arrowhead;2;2;2;1.0
N:conj:N:arsenate;2;2;2;1.0
N:conj:N:arsenide;1;2;2;0.0
N:conj:N:art;11;15;15;3.1329145639793974
N:conj:N:article;2;4;4;0.8112781244591328
N:conj:N:artifact;3;3;3;1.584962500721156
N:conj:N:artillery;4;4;4;2.0
N:conj:N:artisan;3;3;3;1.584962500721156
N:conj:N:artist;7;8;8;2.75
N:conj:N:arts;6;7;7;2.5216406363433186
N:conj:N:artwork;2;2;2;1.0
N:conj:N:aspect;7;8;8;2.75
N:conj:N:aspiration;2;2;2;1.0
N:conj:N:aspirin;2;2;2;1.0
N:conj:N:assembly;3;3;3;1.584962500721156
N:conj:N:assistant;2;2;2;1.0
N:conj:N:association;4;4;4;2.0
N:conj:N:assumption;2;2;2;1.0
N:conj:N:asteroid;5;5;5;2.3219280948873626
N:conj:N:astrology;2;2;2;1.0
N:conj:N:astronomer;2;2;2;1.0
N:conj:N:astronomy;4;5;5;1.9219280948873625
N:conj:N:ataxia;2;2;2;1.0
N:conj:N:atom;8;8;8;3.0
N:conj:N:atrophy;3;3;3;1.584962500721156
N:conj:N:attack;8;9;9;2.9477027792200903
N:conj:N:attempt;6;6;6;2.584962500721156
N:conj:N:attention;2;2;2;1.0
N:conj:N:audience;2;2;2;1.0
N:conj:N:aunt;2;2;2;1.0
N:conj:N:author;7;7;7;2.807354922057604
N:conj:N:authority;11;11;11;3.459431618637298
N:conj:N:autogyro;1;2;2;0.0
N:conj:N:aviation;2;2;2;1.0
N:conj:N:award;4;4;4;2.0
N:conj:N:awareness;3;3;3;1.584962500721156
N:conj:N:axe;1;2;2;0.0
N:conj:N:axiom;5;5;5;2.3219280948873626
N:conj:N:back;6;7;7;2.521640636343318
N:conj:N:background;4;4;4;2.0
N:conj:N:bacteria;1;1;1;0.0
N:conj:N:bakehouse;2;2;2;1.0
N:conj:N:balance;3;3;3;1.584962500721156
N:conj:N:ball;3;3;3;1.584962500721156
N:conj:N:balloon;2;2;2;1.0
N:conj:N:bandwidth;2;2;2;1.0
N:conj:N:bank;6;9;9;2.2810361125534233
N:conj:N:barbarism;3;3;3;1.584962500721156
N:conj:N:barley;2;3;3;0.9182958340544896
N:conj:N:bars;3;3;3;1.584962500721156
N:conj:N:base;4;6;6;1.7924812503605778
N:conj:N:basin;2;2;2;1.0
N:conj:N:basis;2;2;2;1.0
N:conj:N:battle;5;5;5;2.3219280948873626
N:conj:N:bay;2;2;2;1.0
N:conj:N:bead;2;2;2;1.0
N:conj:N:bean;4;5;5;1.9219280948873625
N:conj:N:beast;2;2;2;1.0
N:conj:N:beating;2;2;2;1.0
N:conj:N:beauty;2;2;2;1.0
N:conj:N:bed;2;2;2;1.0
N:conj:N:beginning;5;6;6;2.2516291673878226
N:conj:N:behavior;2;2;2;1.0
N:conj:N:behaviour;3;3;3;1.584962500721156
N:conj:N:beings;2;2;2;1.0
N:conj:N:belief;10;10;10;3.321928094887362
N:conj:N:bell;3;3;3;1.584962500721156
N:conj:N:belt;2;2;2;1.0
N:conj:N:benefit;2;2;2;1.0
N:conj:N:bias;3;3;3;1.584962500721156
N:conj:N:bill;2;2;2;1.0
N:conj:N:binoculars;1;2;2;0.0
N:conj:N:biologist;2;2;2;1.0
N:conj:N:biology;3;3;3;1.584962500721156
N:conj:N:bird;5;6;6;2.2516291673878226
N:conj:N:birthplace;2;2;2;1.0
N:conj:N:bishop;9;12;12;3.0220552088742
N:conj:N:bit;1;1;1;0.0
N:conj:N:bitter;2;2;2;1.0
N:conj:N:bitumen;3;3;3;1.584962500721156
N:conj:N:black;3;3;3;1.584962500721156
N:conj:N:blue;2;3;3;0.9182958340544896
N:conj:N:board;3;3;3;1.584962500721156
N:conj:N:bobcat;0;0;0;0.0
N:conj:N:body;17;17;17;4.08746284125034
N:conj:N:bodybuilding;2;2;2;1.0
N:conj:N:bomb;2;2;2;1.0
N:conj:N:bomber;2;2;2;1.0
N:conj:N:bond;2;3;3;0.9182958340544896
N:conj:N:book;11;11;11;3.459431618637298
N:conj:N:borough;2;2;2;1.0
N:conj:N:both;2;2;2;1.0
N:conj:N:bottle;2;3;3;0.9182958340544896
N:conj:N:brain;4;4;4;2.0
N:conj:N:branch;4;4;4;2.0
N:conj:N:brandy;1;2;2;0.0
N:conj:N:breakdown;2;2;2;1.0
N:conj:N:breeding;5;6;6;2.251629167387823
N:conj:N:bridge;3;3;3;1.584962500721156
N:conj:N:bronchitis;1;2;2;0.0
N:conj:N:brother;10;10;10;3.321928094887362
N:conj:N:brown;2;4;4;0.8112781244591328
N:conj:N:building;11;12;12;3.418295834054489
N:conj:N:burhs;2;2;2;1.0
N:conj:N:bushland;2;2;2;1.0
N:conj:N:business;3;3;3;1.584962500721156
N:conj:N:bust;2;2;2;1.0
N:conj:N:butane;2;3;3;0.9182958340544896
N:conj:N:buying;2;2;2;1.0
N:conj:N:byzantine;2;2;2;1.0
N:conj:N:cabinet;3;4;4;1.5
N:conj:N:caffeine;2;3;3;0.9182958340544896
N:conj:N:caiman;2;2;2;1.0
N:conj:N:calculation;2;2;2;1.0
N:conj:N:calculus;3;3;3;1.584962500721156
N:conj:N:calm;2;2;2;1.0
N:conj:N:camel;2;2;2;1.0
N:conj:N:camera;4;5;5;1.9219280948873623
N:conj:N:camp;2;3;3;0.9182958340544896
N:conj:N:campaign;2;2;2;1.0
N:conj:N:campus;2;2;2;1.0
N:conj:N:can;14;14;14;3.8073549220576055
N:conj:N:canal;4;4;4;2.0
N:conj:N:candidate;2;2;2;1.0
N:conj:N:candle;2;2;2;1.0
N:conj:N:cane;2;2;2;1.0
N:conj:N:capability;4;4;4;2.0
N:conj:N:capital;5;6;6;2.2516291673878226
N:conj:N:capitalism;5;6;6;2.2516291673878226
N:conj:N:capsule;2;2;2;1.0
N:conj:N:captain;2;2;2;1.0
N:conj:N:car;4;4;4;2.0
N:conj:N:carbon;3;3;3;1.584962500721156
N:conj:N:carbonate;2;2;2;1.0
N:conj:N:care;4;4;4;2.0
N:conj:N:career;3;3;3;1.584962500721156
N:conj:N:cargo;2;2;2;1.0
N:conj:N:carrier;2;2;2;1.0
N:conj:N:case;3;3;3;1.584962500721156
N:conj:N:cash;2;2;2;1.0
N:conj:N:cat;1;2;2;0.0
N:conj:N:catalyst;2;2;2;1.0
N:conj:N:category;2;2;2;1.0
N:conj:N:cattle;2;2;2;1.0
N:conj:N:cause;7;7;7;2.807354922057604
N:conj:N:ceiling;1;1;1;0.0
N:conj:N:celery;1;2;2;0.0
N:conj:N:cell;2;2;2;1.0
N:conj:N:cement;1;2;2;0.0
N:conj:N:censor;2;2;2;1.0
N:conj:N:center;7;7;7;2.807354922057604
N:conj:N:centre;5;5;5;2.3219280948873626
N:conj:N:ceremony;3;3;3;1.584962500721156
N:conj:N:certification;2;2;2;1.0
N:conj:N:ch;2;2;2;1.0
N:conj:N:chain;4;5;5;1.9219280948873623
N:conj:N:chair;2;2;2;1.0
N:conj:N:chamber;2;2;2;1.0
N:conj:N:championship;2;4;4;0.8112781244591328
N:conj:N:change;7;7;7;2.807354922057604
N:conj:N:channel;1;1;1;0.0
N:conj:N:chapel;3;3;3;1.584962500721156
N:conj:N:character;15;15;15;3.906890595608518
N:conj:N:characteristic;4;4;4;2.0
N:conj:N:charge;4;4;4;2.0
N:conj:N:chariot;1;1;1;0.0
N:conj:N:chart;2;2;2;1.0
N:conj:N:chastity;1;1;1;0.0
N:conj:N:chemical;5;5;5;2.3219280948873626
